datetimeUtc,co,no,no2,o3,pm10,relativehumidity,temperature,wind_speed
2026-02-19T11:00:00Z,0.922,5.84,42.31,11.89,107.6,61.0,24.68,0.25
2026-02-19T11:15:00Z,0.771,9.6,51.18,11.86,107.2,61.0,24.43,0.11
2026-02-19T11:30:00Z,0.687,8.17,52.31,11.09,107.2,61.0,23.94,0.08
2026-02-19T11:45:00Z,0.587,9.23,56.08,10.89,107.2,61.0,23.2,0.18
2026-02-19T12:00:00Z,0.482,10.32,54.63,10.89,106.2,61.0,22.55,0.12
2026-02-19T12:15:00Z,0.399,11.8,57.89,10.73,106.2,61.0,22.09,0.15
2026-02-19T12:30:00Z,0.377,9.28,53.54,10.47,106.2,61.0,21.62,0.22
2026-02-19T12:45:00Z,0.414,9.65,54.17,10.18,106.2,61.0,21.2,0.14
2026-02-19T13:00:00Z,0.399,9.98,52.87,9.82,127.6,61.0,20.78,0.03
2026-02-19T13:15:00Z,0.456,8.08,55.03,9.62,128.9,61.0,20.39,0.02
2026-02-19T13:30:00Z,0.325,10.1,50.58,9.63,128.9,61.0,20.12,0.1
2026-02-19T13:45:00Z,0.889,9.21,53.45,9.6,128.9,61.0,20.11,0.07
2026-02-19T14:00:00Z,0.976,10.62,59.58,9.26,120.9,61.0,19.9,0.08
2026-02-19T14:15:00Z,0.911,8.58,57.13,9.17,120.5,61.0,19.77,0.08
2026-02-19T14:30:00Z,1.055,9.76,54.6,9.3,120.5,61.0,19.68,0.14
2026-02-19T14:45:00Z,1.168,9.84,54.57,9.22,120.5,61.0,19.58,0.11
2026-02-19T15:00:00Z,1.238,12.63,59.41,9.18,115.1,61.0,19.37,0.08
2026-02-19T15:15:00Z,1.252,11.47,62.43,9.19,114.8,61.0,19.16,0.03
2026-02-19T15:30:00Z,1.318,9.85,58.83,9.22,114.8,61.0,19.0,0.07
2026-02-19T15:45:00Z,1.328,9.68,57.63,8.94,114.8,61.0,18.88,0.04
2026-02-19T16:00:00Z,1.291,9.44,58.0,9.03,107.0,61.0,18.7,0.05
2026-02-19T16:15:00Z,1.32,8.32,52.75,9.15,106.6,61.0,18.38,0.1
2026-02-19T16:30:00Z,1.534,10.46,58.75,9.38,106.6,61.0,18.65,0.39
2026-02-19T16:45:00Z,1.672,10.57,64.61,9.0,106.6,61.0,18.58,0.06
2026-02-19T17:00:00Z,1.561,8.24,50.07,8.64,132.0,61.0,18.22,0.04
2026-02-19T17:15:00Z,1.323,7.98,55.31,8.44,133.2,61.0,17.85,0.06
2026-02-19T17:30:00Z,1.198,9.76,58.96,8.39,133.2,61.0,17.64,0.06
2026-02-19T17:45:00Z,1.111,9.25,55.81,8.46,133.2,61.0,17.52,0.05
2026-02-19T18:00:00Z,1.03,10.97,56.87,8.27,169.1,61.0,17.36,0.07
2026-02-19T19:15:00Z,1.181,29.84,106.67,8.23,145.8,61.0,16.75,0.07
2026-02-19T19:30:00Z,0.972,33.43,121.42,8.24,145.8,8.12,16.71,0.08
2026-02-19T19:45:00Z,1.21,32.05,122.2,8.18,145.8,3.69,16.55,0.07
2026-02-19T20:00:00Z,1.26,26.79,108.14,8.21,144.0,3.69,16.42,0.07
2026-02-19T20:30:00Z,1.265,39.09,131.11,8.33,143.9,3.69,16.21,0.07
2026-02-19T20:45:00Z,1.273,33.12,122.19,8.33,143.9,3.7,16.12,0.08
2026-02-19T21:00:00Z,1.285,31.59,117.42,8.29,137.1,3.7,16.05,0.08
2026-02-19T21:15:00Z,1.232,33.52,122.55,8.26,136.7,3.7,16.05,0.07
2026-02-19T21:30:00Z,1.17,36.24,125.83,8.66,136.7,3.7,15.91,0.08
2026-02-19T21:45:00Z,1.183,36.17,127.32,8.33,136.7,3.7,15.84,0.08
2026-02-19T22:00:00Z,1.207,46.44,158.79,8.25,137.0,3.7,15.77,0.08
2026-02-19T22:15:00Z,1.274,46.01,157.04,8.22,137.1,3.7,15.69,0.08
2026-02-19T22:30:00Z,1.2,39.23,135.17,8.22,137.1,3.7,15.59,0.1
2026-02-19T23:00:00Z,0.911,21.9,87.79,8.44,137.2,3.7,15.51,0.08
2026-02-19T23:30:00Z,0.962,26.81,103.1,8.32,137.2,3.7,15.32,0.08
2026-02-19T23:45:00Z,1.187,29.2,103.36,8.31,137.2,3.7,15.25,0.07
2026-02-20T00:00:00Z,1.271,25.93,99.21,8.31,122.6,3.7,15.26,0.08
2026-02-20T00:15:00Z,1.429,37.83,135.0,8.35,121.7,3.7,15.23,0.08
2026-02-20T00:30:00Z,1.637,38.21,135.16,8.36,121.7,3.7,15.15,0.08
2026-02-20T00:45:00Z,1.599,37.43,132.99,8.21,121.7,3.7,15.2,0.08
2026-02-20T01:15:00Z,1.523,25.49,95.99,8.22,124.4,3.7,15.22,0.17
2026-02-20T01:30:00Z,1.294,30.05,112.39,8.26,124.4,3.7,15.23,0.11
2026-02-20T01:45:00Z,1.035,23.99,94.68,8.31,124.4,3.7,15.33,0.12
2026-02-20T02:00:00Z,0.844,20.25,81.59,8.3,138.0,3.7,15.53,0.11
2026-02-20T02:15:00Z,0.69,20.4,84.71,8.29,138.8,3.7,15.87,0.16
2026-02-20T02:30:00Z,0.625,20.96,82.39,8.37,138.8,3.7,16.28,0.31
2026-02-20T02:45:00Z,0.561,19.34,79.07,8.35,138.8,3.7,16.9,0.13
2026-02-20T03:00:00Z,0.424,16.25,75.29,8.8,142.6,3.7,17.69,0.14
2026-02-20T03:15:00Z,0.391,13.89,63.26,8.85,142.7,3.7,18.71,0.12
2026-02-20T03:30:00Z,0.385,12.27,64.7,9.22,142.7,3.69,19.18,0.64
2026-02-20T03:45:00Z,0.523,14.62,65.84,9.57,142.7,3.69,19.67,0.58
2026-02-20T04:00:00Z,0.704,12.97,62.85,10.04,172.5,28.5,20.38,0.4
2026-02-20T04:15:00Z,0.544,10.31,57.23,10.66,174.3,61.0,21.2,0.37
2026-02-20T04:45:00Z,0.311,11.02,56.02,10.87,174.3,61.0,22.73,0.41
2026-02-20T05:00:00Z,0.272,11.24,66.75,11.09,155.2,61.0,23.27,0.47
2026-02-20T05:15:00Z,0.288,12.35,65.15,11.07,154.1,61.0,23.79,0.25
2026-02-20T05:30:00Z,0.383,11.01,67.88,10.99,154.1,61.0,24.28,0.69
2026-02-20T06:00:00Z,0.633,9.61,61.03,11.82,135.4,61.0,24.3,1.05
2026-02-20T06:15:00Z,0.588,9.58,60.19,11.65,134.5,61.0,24.53,0.65
2026-02-20T06:30:00Z,0.57,9.66,60.49,11.76,134.5,61.0,25.05,0.57
2026-02-20T06:45:00Z,0.556,9.95,54.16,11.98,134.5,61.0,25.07,0.57
2026-02-20T07:00:00Z,0.546,7.78,58.09,11.88,129.6,61.0,25.05,0.89
2026-02-20T08:15:00Z,0.605,11.13,58.9,12.05,108.8,61.0,26.23,0.49
2026-02-20T10:00:00Z,0.687,8.93,55.47,11.53,93.2,61.0,26.03,0.2
2026-02-20T10:15:00Z,0.658,9.21,46.24,11.63,92.8,61.0,25.64,1.08
2026-02-20T10:30:00Z,0.763,7.86,45.36,11.34,92.8,61.0,25.47,0.53
2026-02-20T10:45:00Z,0.689,9.0,50.03,11.29,92.8,61.0,25.57,0.19
2026-02-20T11:00:00Z,0.523,8.14,46.84,11.32,87.8,61.0,25.39,0.21
2026-02-20T11:15:00Z,0.395,7.99,48.72,11.19,87.6,61.0,25.21,0.35
2026-02-20T11:30:00Z,0.305,8.64,48.8,11.12,87.6,61.0,24.68,0.27
2026-02-20T11:45:00Z,0.253,8.88,48.07,11.24,87.6,61.0,24.32,0.12
2026-02-20T12:00:00Z,0.139,9.65,47.3,11.1,81.2,61.0,23.75,0.18
2026-02-20T12:15:00Z,0.129,10.87,61.2,10.17,80.9,61.0,23.19,0.06
2026-02-20T12:30:00Z,0.072,8.66,41.1,10.4,80.9,61.0,22.61,0.08
2026-02-20T12:45:00Z,,9.33,43.84,10.34,,,,0.1
2026-02-20T13:00:00Z,0.085,10.17,51.82,10.01,78.3,61.0,21.8,0.06
2026-02-20T13:15:00Z,0.133,9.56,49.44,9.48,78.1,61.0,20.93,0.03
2026-02-20T13:45:00Z,1.212,9.93,55.25,8.85,78.1,61.0,20.42,0.02
2026-02-20T14:15:00Z,1.595,9.79,56.13,8.67,89.2,61.0,19.88,0.06
2026-02-20T14:30:00Z,1.813,11.59,58.06,8.61,89.2,61.0,19.75,0.02
2026-02-20T14:45:00Z,1.989,9.65,55.48,8.59,89.2,61.0,19.85,0.09
2026-02-20T15:00:00Z,2.063,11.09,62.65,8.55,115.9,61.0,19.72,0.02
2026-02-20T15:15:00Z,2.123,12.99,63.95,8.3,117.2,61.0,19.62,0.04
2026-02-20T15:30:00Z,2.18,14.66,70.88,8.27,117.2,61.0,19.37,0.05
2026-02-20T15:45:00Z,2.348,18.24,76.95,8.21,117.2,61.0,19.21,0.04
2026-02-20T16:00:00Z,2.389,22.23,97.7,8.2,135.5,61.0,19.16,0.06
2026-02-20T16:15:00Z,2.446,23.07,94.08,8.23,136.6,61.0,18.97,0.07
2026-02-20T16:30:00Z,2.373,13.86,77.53,8.45,136.6,61.0,18.74,0.07
2026-02-20T16:45:00Z,2.466,12.73,67.3,8.92,136.6,61.0,18.76,0.05
2026-02-20T17:00:00Z,2.196,10.23,56.14,8.52,144.8,61.0,18.62,0.07
2026-02-20T17:15:00Z,2.025,12.4,64.53,8.26,145.3,61.0,18.38,0.07
2026-02-20T17:30:00Z,2.13,14.93,68.05,8.15,145.3,61.0,18.2,0.06
2026-02-20T17:45:00Z,1.923,13.15,64.58,8.17,145.3,61.0,18.24,0.17
2026-02-20T18:00:00Z,1.673,16.38,70.6,8.09,143.1,61.0,18.34,0.1
2026-02-20T19:15:00Z,1.235,19.86,83.48,8.0,133.9,61.0,17.71,0.08
2026-02-20T19:30:00Z,0.897,16.09,68.93,8.41,133.9,61.0,17.6,0.07
2026-02-20T19:45:00Z,0.872,15.61,69.8,8.19,133.9,61.0,17.35,0.07
2026-02-20T20:00:00Z,0.977,11.19,60.36,8.25,134.0,61.0,17.14,0.06
2026-02-20T20:15:00Z,0.999,15.74,70.17,8.36,134.0,61.0,17.13,0.1
2026-02-20T20:30:00Z,0.98,11.69,63.04,8.29,134.0,61.0,17.13,0.07
2026-02-20T20:45:00Z,0.9,12.19,63.07,8.19,134.0,61.0,17.03,0.1
2026-02-20T21:00:00Z,0.897,12.94,62.69,8.16,130.4,61.0,16.94,0.18
2026-02-20T21:15:00Z,0.901,10.18,52.01,8.1,130.3,61.0,16.75,0.13
2026-02-20T21:30:00Z,0.865,9.73,50.31,8.3,130.3,61.0,16.61,0.21
2026-02-20T21:45:00Z,0.83,10.53,55.16,8.36,130.3,12.65,16.44,0.17
2026-02-20T22:00:00Z,0.79,12.86,66.76,8.35,129.2,3.69,16.25,0.17
2026-02-20T22:15:00Z,0.738,14.88,72.79,8.27,129.1,3.7,16.18,0.21
2026-02-20T22:30:00Z,0.794,11.1,61.7,8.39,129.1,3.7,16.07,0.15
2026-02-20T22:45:00Z,0.956,10.47,54.37,8.38,129.1,3.7,15.84,0.07
2026-02-20T23:00:00Z,1.185,12.06,59.77,8.26,126.2,3.7,15.75,0.07
2026-02-20T23:15:00Z,1.22,12.19,54.04,8.24,126.0,3.7,15.59,0.09
2026-02-20T23:30:00Z,1.244,13.27,57.25,8.25,126.0,3.7,15.48,0.08
2026-02-20T23:45:00Z,1.312,14.26,65.39,8.17,126.0,3.7,15.46,0.09
2026-02-21T00:00:00Z,1.307,15.29,68.12,8.53,118.4,3.7,15.43,0.08
2026-02-22T00:15:00Z,1.506,14.59,63.52,8.33,158.1,3.7,14.88,0.08
2026-02-22T00:30:00Z,1.444,12.99,61.1,8.1,158.1,3.7,14.9,0.1
2026-02-22T00:45:00Z,1.413,11.82,60.49,8.13,158.1,3.7,14.92,0.09
2026-02-22T01:00:00Z,1.352,11.1,56.44,8.21,157.1,3.7,14.98,0.09
2026-02-22T01:15:00Z,1.305,11.69,57.73,8.19,157.0,3.7,15.04,0.11
2026-02-22T01:30:00Z,0.973,12.47,62.79,8.24,157.0,3.7,15.01,0.11
2026-02-22T01:45:00Z,1.044,10.69,54.33,8.18,157.0,3.7,14.83,0.12
2026-02-22T02:00:00Z,1.067,11.92,59.69,8.26,144.4,3.7,15.07,0.13
2026-02-22T02:15:00Z,1.005,13.53,61.11,8.37,143.7,3.7,15.58,0.18
2026-02-22T02:30:00Z,1.01,12.29,56.84,8.41,143.7,3.7,16.19,0.29
2026-02-22T02:45:00Z,0.955,10.33,54.5,8.66,143.7,3.7,17.03,0.46
2026-02-22T03:00:00Z,0.853,11.78,63.71,9.18,138.5,45.38,17.85,0.5
2026-02-22T03:15:00Z,0.854,10.48,60.82,9.49,138.1,61.0,18.59,0.64
2026-02-22T03:30:00Z,0.916,9.55,54.98,10.26,138.1,61.0,19.53,0.46
2026-02-22T03:45:00Z,0.913,10.88,58.81,10.26,138.1,61.0,20.49,0.38
2026-02-22T04:00:00Z,0.868,8.64,54.02,10.28,140.5,61.0,21.3,0.22
2026-02-22T04:15:00Z,0.823,9.73,59.53,10.61,140.6,61.0,22.22,0.34
2026-02-22T04:30:00Z,0.768,9.24,52.35,10.68,140.6,61.0,23.05,0.41
2026-02-22T04:45:00Z,0.773,9.62,56.02,10.94,140.6,61.0,23.45,0.35
2026-02-22T05:00:00Z,0.938,9.69,52.55,11.11,134.3,61.0,24.08,0.38
2026-02-22T05:15:00Z,1.118,11.07,60.26,11.22,134.0,61.0,24.54,0.83
2026-02-22T05:30:00Z,1.178,9.1,52.76,11.19,134.0,61.0,25.02,0.4
2026-02-22T05:45:00Z,1.223,11.55,58.36,11.04,134.0,61.0,25.27,0.78
2026-02-22T06:00:00Z,1.23,9.56,51.99,10.89,124.8,61.0,25.42,0.5
2026-02-22T06:15:00Z,1.347,8.8,58.27,11.07,124.3,61.0,25.97,0.3
2026-02-22T06:30:00Z,1.388,8.49,47.77,11.28,124.3,61.0,26.34,0.36
2026-02-22T06:45:00Z,1.275,8.98,41.68,11.46,124.3,61.0,26.45,0.58
2026-02-22T07:00:00Z,1.207,8.03,40.04,11.45,111.0,61.0,26.42,0.78
2026-02-22T07:15:00Z,1.227,10.43,45.6,11.53,110.3,61.0,26.43,0.54
2026-02-22T07:30:00Z,1.119,7.83,46.55,11.82,110.3,61.0,26.46,1.02
2026-02-22T07:45:00Z,0.699,9.37,49.92,11.64,110.3,61.0,26.68,0.45
2026-02-22T08:00:00Z,0.793,7.96,40.4,11.73,105.2,61.0,26.97,0.64
2026-02-22T08:15:00Z,0.792,8.18,40.06,11.36,104.9,61.0,27.0,0.62
2026-02-22T08:30:00Z,0.767,9.74,45.85,11.84,104.9,61.0,27.13,0.73
2026-02-22T08:45:00Z,0.701,8.45,41.86,11.47,104.9,61.0,27.06,1.03
2026-02-22T09:00:00Z,0.481,10.66,51.88,11.27,87.0,61.0,27.1,0.79
2026-02-22T09:15:00Z,0.253,9.99,42.21,11.24,86.2,61.0,27.03,0.44
2026-02-22T09:30:00Z,0.153,9.02,44.79,10.99,86.2,61.0,27.42,0.33
2026-02-22T09:45:00Z,0.056,7.85,40.96,10.86,86.2,61.0,27.08,0.4
2026-02-22T10:00:00Z,0.008,8.68,40.23,10.83,80.8,61.0,26.98,0.27
2026-02-22T10:15:00Z,0.002,9.22,44.37,11.02,80.6,61.0,27.01,0.34
2026-02-22T10:30:00Z,0.0,6.94,35.19,10.89,80.6,61.0,26.6,0.23
2026-02-22T10:45:00Z,0.021,9.98,52.86,10.93,80.6,61.0,26.76,0.29
2026-02-22T11:00:00Z,0.159,10.15,43.7,10.98,84.6,61.0,26.6,0.32
2026-02-22T11:30:00Z,0.104,9.36,38.22,11.0,84.8,61.0,26.01,0.13
2026-02-22T11:45:00Z,0.067,11.2,44.99,10.89,84.8,61.0,25.83,0.05
2026-02-22T12:00:00Z,0.061,9.87,42.74,10.61,90.2,61.0,25.24,0.03
2026-02-22T12:15:00Z,0.115,9.52,51.66,10.51,90.4,61.0,24.48,0.01
2026-02-22T12:30:00Z,0.324,9.56,46.06,10.23,90.4,61.0,23.36,0.03
2026-02-22T12:45:00Z,0.681,9.67,49.46,9.95,90.4,61.0,22.55,0.05
2026-02-22T13:00:00Z,0.872,9.01,45.82,9.93,138.4,61.0,21.82,0.05
2026-02-22T13:15:00Z,0.977,7.8,44.6,9.68,141.2,61.0,21.27,0.06
2026-02-22T13:30:00Z,0.83,10.77,54.94,9.63,141.2,61.0,20.83,0.06
2026-02-22T13:45:00Z,1.38,10.57,44.65,9.78,141.2,61.0,20.43,0.06
2026-02-22T14:00:00Z,1.562,10.76,51.14,9.35,197.5,61.0,20.02,0.06
2026-02-22T15:15:00Z,2.112,14.39,65.64,8.65,245.9,61.0,19.01,0.07
2026-02-22T15:30:00Z,2.377,18.27,73.69,8.55,245.9,61.0,19.03,0.07
2026-02-22T15:45:00Z,2.602,14.81,71.03,8.46,245.9,61.0,19.19,0.07
2026-02-22T16:00:00Z,2.534,16.62,68.94,8.25,255.8,61.0,19.08,0.07
2026-02-22T16:15:00Z,2.627,18.63,75.7,8.24,256.3,61.0,18.98,0.07
2026-02-22T16:30:00Z,2.643,19.54,84.13,8.31,256.3,61.0,18.86,0.07
2026-02-22T16:45:00Z,2.706,22.6,88.25,8.24,256.3,61.0,18.83,0.06
2026-02-22T17:00:00Z,2.478,21.99,85.64,8.5,265.7,61.0,18.82,0.05
2026-02-22T17:15:00Z,2.383,23.19,86.36,8.35,266.1,61.0,18.74,0.06
2026-02-22T17:30:00Z,2.262,21.12,91.58,8.44,266.1,61.0,18.6,0.04
2026-02-22T17:45:00Z,2.157,19.91,84.99,8.21,266.1,61.0,18.4,0.06
2026-02-22T18:00:00Z,1.867,14.52,88.0,8.12,267.8,61.0,18.27,0.05
2026-02-22T19:15:00Z,0.347,11.34,81.75,8.17,264.8,61.0,17.27,0.07
2026-02-22T19:30:00Z,0.124,10.58,77.99,8.13,264.8,61.0,17.26,0.07
2026-02-22T19:45:00Z,1.207,11.25,74.8,8.12,264.8,61.0,17.19,0.08
2026-02-22T20:00:00Z,1.454,10.36,73.47,8.11,257.6,61.0,17.02,0.08
2026-02-22T21:30:00Z,2.436,23.93,103.89,8.13,219.1,61.0,15.57,0.08
2026-02-22T21:45:00Z,2.35,25.54,102.2,8.12,219.1,61.0,15.11,0.08
2026-02-22T22:00:00Z,2.268,21.28,89.22,8.12,192.6,61.0,14.99,0.07
2026-02-22T22:15:00Z,2.188,16.37,77.89,8.12,191.1,61.0,15.2,0.08
2026-02-22T22:30:00Z,2.135,23.11,88.89,8.14,191.1,61.0,15.35,0.07
2026-02-22T22:45:00Z,2.181,22.66,85.79,8.2,191.1,61.0,15.43,0.08
2026-02-22T23:00:00Z,1.978,26.42,107.04,8.11,162.7,61.0,15.57,0.08
2026-02-22T23:15:00Z,1.709,28.38,106.7,8.3,161.0,61.0,15.52,0.08
2026-02-22T23:30:00Z,1.516,26.37,95.73,8.42,161.0,61.0,15.56,0.08
2026-02-22T23:45:00Z,1.467,29.21,107.47,8.12,161.0,61.0,15.44,0.08
2026-02-23T01:00:00Z,1.907,37.28,126.64,8.12,156.6,61.0,14.92,0.08
2026-02-23T01:15:00Z,1.886,35.2,125.3,8.21,156.5,61.0,15.1,0.12
2026-02-23T01:30:00Z,1.396,41.22,139.32,8.17,156.5,61.0,15.09,0.08
2026-02-23T01:45:00Z,1.811,38.5,132.18,8.12,156.5,61.0,15.07,0.08
2026-02-23T02:00:00Z,1.97,38.74,140.61,8.19,164.5,61.0,15.47,0.08
2026-02-23T02:30:00Z,2.087,35.92,131.84,8.51,165.0,61.0,17.34,0.07
2026-02-23T02:45:00Z,2.132,31.08,121.98,8.35,165.0,61.0,17.95,0.41
2026-02-23T03:00:00Z,2.104,29.69,116.79,8.33,176.7,61.0,18.56,0.3
2026-02-23T03:15:00Z,2.145,22.0,95.66,8.49,177.4,61.0,19.22,0.42
2026-02-23T03:30:00Z,2.017,14.94,78.4,8.84,177.4,61.0,20.06,0.38
2026-02-23T03:45:00Z,1.925,14.6,80.11,9.24,177.4,61.0,20.87,0.64
2026-02-23T04:00:00Z,1.776,11.06,73.06,10.06,205.9,61.0,21.91,0.16
2026-02-23T04:15:00Z,1.684,11.56,71.99,16.4,207.2,61.0,23.03,0.38
2026-02-23T04:30:00Z,1.515,12.92,73.74,26.9,204.3,61.0,23.48,0.25
2026-02-23T05:00:00Z,1.33,11.85,65.55,30.37,9.2,61.0,24.87,0.02
2026-02-23T05:45:00Z,1.109,9.33,55.92,30.66,0.0,61.0,25.52,0.31
2026-02-23T06:00:00Z,1.052,8.7,53.19,31.52,154.3,61.0,26.19,0.58
2026-02-23T06:15:00Z,1.022,10.99,54.58,31.8,154.3,61.0,26.16,0.31
2026-02-23T06:30:00Z,1.339,9.51,54.85,33.83,154.3,61.0,26.55,0.35
2026-02-23T06:45:00Z,6.291,9.26,50.3,31.65,154.3,61.0,26.48,0.74
2026-02-23T07:00:00Z,1.606,9.71,50.87,33.73,129.8,61.0,26.93,0.22
2026-02-23T07:15:00Z,1.292,3.74,14.82,33.7,129.0,61.0,27.36,0.26
2026-02-23T07:30:00Z,0.941,108.11,35.09,33.67,129.0,61.0,27.88,0.26
2026-02-23T07:45:00Z,0.662,16.97,42.02,14.25,129.0,61.0,27.47,0.48
2026-02-23T08:00:00Z,0.69,8.31,39.87,75.54,117.0,61.0,27.59,0.56
2026-02-23T08:15:00Z,0.633,10.64,44.07,74.63,116.7,61.0,28.05,0.64
2026-02-23T08:30:00Z,0.598,10.43,40.39,43.83,116.7,61.0,28.18,0.3
2026-02-23T08:45:00Z,0.536,11.43,43.23,41.48,116.7,61.0,28.32,0.18
2026-02-23T09:30:00Z,0.526,11.99,46.81,44.66,112.1,61.0,28.49,0.29
2026-02-23T09:45:00Z,0.463,12.53,41.4,44.33,128.6,61.0,28.38,0.19
2026-02-23T10:00:00Z,0.532,11.01,42.55,43.25,109.1,61.0,28.25,0.16
2026-02-23T10:15:00Z,0.579,10.34,46.3,43.62,108.2,61.0,27.95,0.33
2026-02-23T10:30:00Z,0.589,11.0,44.7,47.56,108.2,61.0,27.93,0.15
2026-02-23T10:45:00Z,0.542,8.5,41.85,42.43,108.2,61.0,28.02,0.19
2026-02-23T11:00:00Z,0.518,13.05,43.97,46.71,98.2,61.0,28.0,0.05
2026-02-23T11:15:00Z,0.484,10.8,50.62,47.12,97.9,61.0,27.61,0.29
2026-02-23T11:30:00Z,0.337,13.1,48.05,46.6,97.9,61.0,27.28,0.14
2026-02-23T11:45:00Z,0.156,11.9,42.07,46.7,97.9,61.0,27.05,0.03
2026-02-23T12:00:00Z,0.183,10.08,42.64,48.43,107.2,61.0,26.49,0.08
2026-02-23T12:15:00Z,0.208,9.56,36.42,43.35,107.4,61.0,25.64,0.0
2026-02-23T12:30:00Z,0.158,8.36,36.56,34.88,107.4,61.0,24.3,0.04
2026-02-23T12:45:00Z,0.286,5.53,28.45,27.33,107.4,61.0,22.89,0.05
2026-02-23T13:00:00Z,0.308,6.57,47.47,24.59,164.3,61.0,22.25,0.05
2026-02-23T13:15:00Z,0.796,9.53,46.9,22.38,165.6,61.0,21.59,0.05
2026-02-23T13:30:00Z,0.498,13.07,55.37,19.17,165.6,61.0,21.24,0.05
2026-02-23T14:00:00Z,1.792,10.1,43.91,11.98,383.9,61.0,20.56,0.06
2026-02-23T14:15:00Z,1.822,12.53,49.48,10.22,388.8,61.0,20.13,0.06
2026-02-23T15:15:00Z,2.009,16.83,63.23,8.0,332.6,61.0,19.22,0.07
2026-02-23T15:30:00Z,2.125,17.28,64.35,8.01,332.6,61.0,19.11,0.07
2026-02-23T15:45:00Z,2.2,16.83,64.81,8.57,332.6,61.0,18.85,0.07
2026-02-23T16:00:00Z,2.377,16.5,65.35,12.46,285.2,61.0,18.83,0.06
2026-02-23T16:15:00Z,2.54,22.82,83.43,8.45,284.1,61.0,18.75,0.06
2026-02-23T16:30:00Z,2.673,31.71,132.66,10.39,284.1,61.0,18.57,0.07
2026-02-23T16:45:00Z,2.79,33.92,137.44,10.81,284.1,61.0,18.56,0.07
2026-02-23T17:00:00Z,2.642,28.29,129.08,10.67,390.0,61.0,18.73,0.07
2026-02-23T17:15:00Z,1.94,27.76,131.16,10.16,392.4,61.0,18.7,0.07
2026-02-23T17:30:00Z,1.72,30.1,133.92,10.7,392.4,61.0,18.59,0.07
2026-02-23T17:45:00Z,1.612,23.16,111.38,11.08,392.4,61.0,18.62,0.07
2026-02-23T18:00:00Z,1.395,19.08,94.84,13.32,348.9,61.0,18.63,0.07
2026-02-23T19:15:00Z,1.566,30.86,104.95,13.48,279.8,61.0,17.21,0.07
2026-02-23T19:30:00Z,1.153,33.98,120.0,13.11,279.8,61.0,17.01,0.07
2026-02-23T19:45:00Z,1.644,33.67,108.24,12.09,279.8,61.0,16.84,0.07
2026-02-23T20:00:00Z,1.774,30.04,107.93,12.85,262.1,61.0,16.5,0.07
2026-02-23T20:30:00Z,1.873,33.41,110.0,11.61,261.7,61.0,16.34,0.07
2026-02-23T20:45:00Z,1.716,30.47,106.67,11.23,261.7,61.0,16.23,0.04
2026-02-23T21:00:00Z,1.349,25.58,100.87,10.07,244.5,61.0,16.15,0.06
2026-02-23T21:15:00Z,0.915,25.11,89.71,9.0,244.0,61.0,16.05,0.08
2026-02-23T21:30:00Z,0.733,23.57,87.28,8.39,244.0,61.0,15.99,0.08
2026-02-23T21:45:00Z,0.729,24.13,90.46,9.43,244.0,61.0,15.95,0.07
2026-02-23T22:00:00Z,0.876,25.99,91.59,13.37,178.4,61.0,15.84,0.08
2026-02-23T22:15:00Z,0.838,30.9,107.37,11.23,176.9,61.0,15.94,0.07
2026-02-23T22:30:00Z,0.816,32.54,110.23,11.41,176.9,61.0,15.8,0.07
2026-02-23T22:45:00Z,0.732,29.69,101.76,11.11,176.9,61.0,15.8,0.08
2026-02-23T23:00:00Z,0.592,31.97,106.47,9.97,185.7,61.0,15.79,0.07
2026-02-23T23:15:00Z,0.442,28.83,103.62,9.05,185.9,61.0,15.73,0.08
2026-02-23T23:30:00Z,0.442,32.53,102.14,12.38,185.9,61.0,15.81,0.07
2026-02-23T23:45:00Z,0.64,32.81,105.66,12.69,185.9,61.0,15.83,0.08
2026-02-24T00:00:00Z,0.727,38.61,122.29,11.52,203.7,61.0,15.59,0.08
2026-02-24T00:15:00Z,0.932,48.87,146.72,10.59,204.1,45.06,15.35,0.07
2026-02-24T00:30:00Z,1.159,53.19,155.46,14.08,204.1,3.7,15.35,0.08
2026-02-24T01:00:00Z,1.484,52.85,156.18,17.63,202.9,3.7,15.38,0.08
2026-02-24T01:15:00Z,1.675,53.93,157.33,15.38,202.9,3.7,15.57,0.08
2026-02-24T01:30:00Z,1.104,46.02,136.61,15.5,202.9,3.7,15.67,0.08
2026-02-24T01:45:00Z,2.434,45.01,134.79,20.97,202.9,3.7,15.73,0.1
2026-02-24T02:00:00Z,2.324,46.01,139.18,14.28,432.1,6.54,16.0,0.12
2026-02-24T02:15:00Z,1.775,41.43,124.66,11.03,437.4,61.0,16.3,0.07
2026-02-24T02:30:00Z,1.667,41.28,126.37,10.54,437.4,61.0,16.86,0.07
2026-02-24T02:45:00Z,1.703,39.75,125.5,11.62,437.4,61.0,17.7,0.07
2026-02-24T03:00:00Z,1.701,31.54,107.15,11.18,291.4,61.0,18.5,0.19
2026-02-24T03:15:00Z,1.58,22.04,82.42,12.08,288.0,61.0,19.24,0.12
2026-02-24T03:30:00Z,1.456,18.45,74.48,15.0,288.0,61.0,19.98,0.29
2026-02-24T03:45:00Z,1.432,16.36,71.68,18.61,288.0,61.0,20.71,0.11
2026-02-24T04:00:00Z,1.455,15.75,64.87,20.46,320.9,61.0,21.84,0.13
